Case,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700,690,680,670,660,650,640,630,620,610,600,590,580,570,560,550,540,530,520,510,500,490,480,470,460,450,440,430,420,410,400,390,380,370,360,350,340,330,320,310,300,290,280,270,260,250,240,230,220,210,200,190,180,170,160,150,140,130,120,110,100,90,80,70,60,50,40,30,20,10,0
dp406,8.200045270343511e-08,7.782472921218753e-08,7.28195864841384e-08,8.11031270073801e-08,8.234160193618686e-08,8.043399626254791e-08,9.283111200763735e-08,7.935953763753378e-08,7.868486504173914e-08,8.220201855634082e-08,7.92239898246344e-08,8.486446768478128e-08,8.602751639172259e-08,8.586727881829606e-08,8.505607579261228e-08,8.894155500026507e-08,9.207491903117288e-08,8.928934898836857e-08,9.37350357724957e-08,8.96197296054184e-08,8.563734589339198e-08,9.346453735955807e-08,9.55445658666129e-08,8.911765436517236e-08,9.16200716004894e-08,8.482115116653047e-08,8.847737391786619e-08,9.680410960669513e-08,9.610428345821247e-08,9.710309318038325e-08,9.714908167949041e-08,1.000351229193156e-07,9.558267523477924e-08,1.009199319908355e-07,1.061123656214777e-07,1.02583684488096e-07,9.357969153093143e-08,1.036647446430058e-07,1.042480561881555e-07,1.003511955073335e-07,1.084966555328714e-07,1.064019266110411e-07,1.109569430332347e-07,1.151478093171549e-07,1.102145258836225e-07,1.066907703390901e-07,1.059352403672339e-07,1.103893144616867e-07,1.055880561326158e-07,1.209758200559079e-07,1.172566337236983e-07,1.141194993667578e-07,1.193642291277868e-07,1.204662675758501e-07,1.198756088237888e-07,1.140634116142933e-07,1.216288479720843e-07,1.245650478164194e-07,1.201637785348554e-07,1.205467284339776e-07,1.232288139535539e-07,1.211931457235957e-07,1.425773010240696e-07,1.348120597363016e-07,1.299268547240076e-07,1.245190419081922e-07,1.409181615494881e-07,1.277209155806796e-07,1.309927841794557e-07,1.371313931628016e-07,1.317243571440995e-07,1.353204714492032e-07,1.47868029255743e-07,1.321005998855652e-07,1.442718209316599e-07,1.526614525705052e-07,1.465188139822399e-07,1.498566582323288e-07,1.517964880051295e-07,1.607556098389741e-07,1.539665161884397e-07,1.674728100432505e-07,1.574644254105236e-07,1.587590130023068e-07,1.559144028460201e-07,1.592241257898595e-07,1.604214514846134e-07,1.708680419372642e-07,1.699635825902166e-07,1.79555497642823e-07,1.726699939979994e-07,1.728043523731776e-07,1.83690010648917e-07,1.855151774225256e-07,1.805623972403282e-07,1.747734533944368e-07,1.911681126186004e-07,2.068257881291604e-07,1.839788817604547e-07,2.001809648881004e-07,1.977281652471523e-07,2.069598038788998e-07,2.054634506784216e-07,2.096588442987452e-07,2.289182870305088e-07,2.213774862271933e-07,2.159442760603893e-07,2.365061270750334e-07,2.343558334921485e-07,2.456287182460786e-07,2.568179111220945e-07
dp407,2.445397115716032e-07,2.408562814696525e-07,2.28285506647458e-07,2.349064337597423e-07,2.336456089210335e-07,2.417495799123906e-07,2.427949652777855e-07,2.470626594420283e-07,2.344141743715919e-07,2.543103878807755e-07,2.47974592509635e-07,2.5615259651118e-07,2.484094854004457e-07,2.418785720686206e-07,2.326293827358578e-07,2.406846439725312e-07,2.520953819817846e-07,2.386080697741587e-07,2.382032297383635e-07,2.460432769950506e-07,2.279302805758387e-07,2.616364379020173e-07,2.510853884484305e-07,2.584164503266396e-07,2.6598735296802e-07,2.529304621553082e-07,2.564173518805183e-07,2.485388852140568e-07,2.264363859833717e-07,2.607294621468508e-07,2.563969618696752e-07,2.578271454141444e-07,2.522250436250859e-07,2.564124240484134e-07,2.45697627296296e-07,2.542223915473319e-07,2.466143625196282e-07,2.714705140096549e-07,2.727037734097584e-07,2.582580380998666e-07,2.719831789870966e-07,2.797058267316828e-07,2.569895632002038e-07,2.451968719898501e-07,2.718119184292187e-07,2.758538745651137e-07,2.906163844313512e-07,2.792339249721917e-07,2.612137442032115e-07,2.80219610000999e-07,2.762732552070527e-07,3.006648371834715e-07,2.786180900430162e-07,2.863987608864315e-07,2.9308994144096e-07,2.935948140959454e-07,2.929986593897211e-07,2.709388039077924e-07,2.875281959626755e-07,2.814181650375741e-07,2.892134371646055e-07,2.914605868202947e-07,3.186409318260668e-07,2.956945201543358e-07,3.043254368677025e-07,3.173493879632766e-07,3.141549415008287e-07,3.16519964720569e-07,3.01161946474188e-07,3.101004203464585e-07,3.028837675024936e-07,3.149059219432534e-07,3.022272819164954e-07,3.229081341465955e-07,3.363492818032914e-07,3.311668211704157e-07,3.405971154839883e-07,3.264603075610156e-07,3.333492736090648e-07,3.437671416119428e-07,3.241905667112226e-07,3.395813736009744e-07,3.471060477114656e-07,3.476808813787113e-07,3.643748419242712e-07,3.926921628240374e-07,3.532942422203899e-07,3.522007476379955e-07,3.549696289248183e-07,3.600359001045478e-07,3.760240114009445e-07,3.730858563694669e-07,3.816749986105018e-07,3.521500941252596e-07,3.825649606161965e-07,3.739789055769547e-07,3.730048797325312e-07,3.922022314862954e-07,3.881038741126867e-07,3.94106038090663e-07,3.918488125361309e-07,3.945726100334083e-07,4.210877011534792e-07,3.96400498374836e-07,4.139987979250012e-07,4.343651993360963e-07,4.423087415076152e-07,4.49408501603957e-07,4.408589012300457e-07,4.564610067164342e-07,4.715493782813135e-07
dp408,8.86045066904611e-08,9.069692521308032e-08,9.170714345690807e-08,8.501467463590471e-08,9.630300992222284e-08,8.87948352420231e-08,8.934293387098356e-08,8.500973284796119e-08,9.480603272247824e-08,9.740399036990984e-08,9.036383738106167e-08,9.257093686403829e-08,8.997622123498096e-08,8.92735204654727e-08,9.000763217936517e-08,8.876600126054359e-08,8.939094688770919e-08,8.462348305376781e-08,9.921016809353551e-08,9.129465169297301e-08,9.098298426452734e-08,9.442864828042348e-08,8.871739973886757e-08,9.380058534661123e-08,9.146283016601217e-08,9.501378445695869e-08,9.096582361508466e-08,9.1034466954266e-08,9.081854727720029e-08,1.020150612662875e-07,9.978934419127497e-08,9.918483816731264e-08,9.301277005863891e-08,9.568377315246542e-08,9.837870734889546e-08,9.672146882277598e-08,9.785318675358747e-08,1.027790821020027e-07,1.010761528734918e-07,1.004149302060606e-07,1.00999134840548e-07,1.019127223985285e-07,9.557416674715896e-08,1.036187493987338e-07,1.069567780903061e-07,9.874450178782096e-08,9.787192070587766e-08,1.026152705340199e-07,1.019902575830812e-07,1.05469936489229e-07,1.106928540782073e-07,1.026249652935189e-07,1.028416190620676e-07,9.626585908329017e-08,1.14594420140565e-07,1.195189186472922e-07,1.100230399775598e-07,1.070356550702358e-07,1.079049031258559e-07,9.853013814399336e-08,1.15109931108323e-07,1.116835159852495e-07,1.158109051706855e-07,1.109159545846498e-07,1.200390406227592e-07,1.159362129595157e-07,1.161772683779188e-07,1.125222330143752e-07,1.183086850826904e-07,1.223664134466246e-07,1.119873353018593e-07,1.177550029156153e-07,1.206538964264329e-07,1.180232885271132e-07,1.234753291662111e-07,1.184690844213623e-07,1.144109777057878e-07,1.32172402156015e-07,1.2275868112577e-07,1.24601695339055e-07,1.229427827875259e-07,1.318599310197979e-07,1.307813977940787e-07,1.375536634498755e-07,1.242906094518781e-07,1.335786431979559e-07,1.259082770644131e-07,1.36934329653105e-07,1.306409039811529e-07,1.374730978643291e-07,1.401107172298138e-07,1.395541365713309e-07,1.418334355106034e-07,1.464763605201945e-07,1.457269879797331e-07,1.52385439573225e-07,1.461601947212168e-07,1.441806966687589e-07,1.485468217455862e-07,1.449115580631795e-07,1.538418483750208e-07,1.485823098473207e-07,1.56587786961769e-07,1.558006456306778e-07,1.555392244869807e-07,1.616996916080609e-07,1.647598782800042e-07,1.679955136538996e-07,1.693624946817407e-07,1.767630029027391e-07,1.822672596434703e-07
dp409,9.824055887521367e-07,9.663959712829408e-07,9.502045107279811e-07,9.380657507533009e-07,1.001698741789123e-06,1.021440641999985e-06,1.007937197505019e-06,1.022899513243317e-06,1.086235781720236e-06,1.071515239636638e-06,1.129631152785988e-06,1.067740541501637e-06,1.064698736130225e-06,1.107323498910167e-06,1.187609721323089e-06,1.102440902034133e-06,1.135125035893106e-06,1.202234820302841e-06,1.113409494318555e-06,1.09552189330315e-06,1.205175315866945e-06,1.180338147693987e-06,1.161365541647803e-06,1.169842575255864e-06,1.281330553008271e-06,1.252301640140654e-06,1.261824696080305e-06,1.182942815603936e-06,1.188959654695882e-06,1.308674176475663e-06,1.270278883602027e-06,1.249555159615615e-06,1.180820543420019e-06,1.271144632480081e-06,1.206449557125139e-06,1.264971484733942e-06,1.423139854167237e-06,1.426550332622974e-06,1.352510784273041e-06,1.352253159092219e-06,1.307424071964082e-06,1.410260666993503e-06,1.408259173200904e-06,1.402701424058845e-06,1.443346775259061e-06,1.439361704359137e-06,1.431762718147372e-06,1.417819689882629e-06,1.488555596999023e-06,1.45548541507092e-06,1.529515772851235e-06,1.489615671476179e-06,1.522786221086612e-06,1.497495710751837e-06,1.482191827172819e-06,1.520399656024809e-06,1.534985821955246e-06,1.591913226663746e-06,1.624433961854434e-06,1.550633027702978e-06,1.714475702263704e-06,1.635537630316126e-06,1.726553887773813e-06,1.79358034941656e-06,1.651319424415192e-06,1.67559885934312e-06,1.758239320471591e-06,1.774359388059319e-06,1.811562203897329e-06,1.748163918674912e-06,1.772071642919024e-06,1.763803197231176e-06,1.708092742691337e-06,1.84453859273521e-06,1.811453002944345e-06,1.778067084704992e-06,1.863877029383548e-06,1.889742473670659e-06,1.922569219514201e-06,1.965615021691569e-06,2.016414857109627e-06,1.940379363790642e-06,2.012517017355126e-06,2.002533296267355e-06,2.082401341256113e-06,2.12938871737855e-06,2.069601698127102e-06,1.910672202696978e-06,1.97902546024814e-06,2.12494484633905e-06,2.156471715462616e-06,2.17906582819133e-06,2.176500553091717e-06,2.049735248504719e-06,2.190682253051383e-06,2.236198937549348e-06,2.275303824989306e-06,2.311353298132071e-06,2.272978005388274e-06,2.278927623526632e-06,2.348086774532734e-06,2.476721663873985e-06,2.401740614577224e-06,2.497145870492938e-06,2.49945065444999e-06,2.57852140341836e-06,2.566950178691206e-06,2.611717463074427e-06,2.683913908068207e-06,2.705803539272443e-06,2.854698347356221e-06
dp410,3.499472022255034e-08,3.355959978428258e-08,3.387255194653855e-08,3.126489385885769e-08,3.517258579435019e-08,3.242932376752468e-08,3.390900212359235e-08,3.342146234976757e-08,3.530392790644557e-08,3.320863399655633e-08,3.4557705793505e-08,3.42427166965447e-08,3.598445746823534e-08,3.443334520784051e-08,3.488811483422802e-08,3.627267057333646e-08,3.530649735322869e-08,3.186953886921749e-08,3.480067245710116e-08,3.546771684132135e-08,3.38942448145306e-08,3.512646291697051e-08,3.624623086451567e-08,3.685100014365039e-08,3.583337228135584e-08,3.747142431792504e-08,3.874837586483163e-08,3.705943334098068e-08,3.869111198278863e-08,3.684322489479009e-08,3.869063273840399e-08,3.706006049379158e-08,3.704512110647195e-08,3.97180062028599e-08,3.715040868846481e-08,3.927690647627231e-08,4.005438386833829e-08,3.960977398100054e-08,4.202885038077668e-08,3.912917170589695e-08,4.089072035228069e-08,3.890151852986642e-08,4.256873432963878e-08,4.108066323351237e-08,4.032978478145294e-08,4.215083859125219e-08,4.19074739565565e-08,3.967492996797221e-08,4.29126828108635e-08,4.077494395958153e-08,4.176824342306063e-08,3.87507849523297e-08,4.191744617262461e-08,4.025057471608094e-08,4.308660530618168e-08,4.15794777144263e-08,4.440237300653602e-08,4.198816481968648e-08,4.764188036783598e-08,4.355243112408774e-08,4.610114949900478e-08,4.45534775269659e-08,4.681782487978287e-08,4.682840431661452e-08,4.478964193289224e-08,4.436355062818574e-08,4.453664462235236e-08,4.809586136769286e-08,4.722569367717838e-08,4.605805377887493e-08,4.932154884403392e-08,4.752399464488293e-08,4.82818696151735e-08,5.062620456489242e-08,4.687475965645775e-08,5.362130745369238e-08,5.270818895890912e-08,5.079515427172497e-08,5.040742369024166e-08,5.104038429524501e-08,5.251402874172976e-08,5.109519278315059e-08,5.618045667485382e-08,5.159476184595622e-08,5.269890502251996e-08,5.820158011988634e-08,5.443237250856573e-08,5.83179930172147e-08,5.624012159475584e-08,6.347849162884035e-08,5.60624419353904e-08,6.027976075901174e-08,5.733242898018165e-08,6.186046945541519e-08,5.855354995704442e-08,5.950372133531617e-08,6.021683144082404e-08,5.809905785217571e-08,6.551305562150589e-08,6.258825821617806e-08,6.426081316544568e-08,6.597294566293184e-08,6.588509352635725e-08,6.33244423244561e-08,6.680307690317212e-08,6.617925665068891e-08,7.012317344240981e-08,6.95677912617974e-08,7.192115962249274e-08,7.275578086624853e-08,7.640138999232531e-08
dp411,2.056607768221464e-07,1.825374864071876e-07,1.946001994115344e-07,1.97297119234412e-07,1.859987160206993e-07,1.842641181603288e-07,1.819140256762307e-07,1.808985740039141e-07,1.959794504609225e-07,2.005857148701179e-07,1.973425297256324e-07,1.89650195173647e-07,2.03001896966566e-07,2.012135333738094e-07,1.892663322332368e-07,2.002032668108049e-07,1.907754778154967e-07,2.011110550839169e-07,1.787061601981626e-07,2.079910258719225e-07,1.989360778465067e-07,2.074095772521543e-07,2.017562469714679e-07,1.993346629155051e-07,2.067407471077786e-07,1.942215854011581e-07,2.10027264567204e-07,1.964511865690375e-07,2.025219341373217e-07,2.076882853073631e-07,2.0674843138458e-07,2.152374013302836e-07,2.108384837708152e-07,1.938179767981797e-07,2.170138654444028e-07,2.069332332399628e-07,2.130695196962194e-07,2.306231911804048e-07,2.039469497188444e-07,2.075719803598781e-07,2.192383007259721e-07,2.34483206963102e-07,2.06979896676438e-07,2.137572202028338e-07,2.279443077676298e-07,2.142376386759817e-07,2.033112085124157e-07,2.128854354316265e-07,2.277806685444228e-07,2.296844201811267e-07,2.27082207163865e-07,2.245134858252687e-07,2.184900603286021e-07,2.361199595186149e-07,2.33638952700318e-07,2.253106555298579e-07,2.223636560080783e-07,2.417629546649069e-07,2.213836153999599e-07,2.338449371888199e-07,2.399796304280558e-07,2.335763171061242e-07,2.331018645169595e-07,2.250253110964653e-07,2.507741521717942e-07,2.433302733905936e-07,2.498608244114872e-07,2.505828468179332e-07,2.530427016178834e-07,2.204932846345578e-07,2.499626444600687e-07,2.497093331022233e-07,2.495166230536808e-07,2.502263411676571e-07,2.361053709918011e-07,2.636571422006563e-07,2.544816561176847e-07,2.715425499343224e-07,2.633648590904223e-07,2.703429476589487e-07,2.706573707079484e-07,2.804715837260726e-07,2.607995753167706e-07,2.606132204136044e-07,2.612395823493176e-07,2.745474674085325e-07,2.86125737217174e-07,2.78193403094116e-07,2.847027440569925e-07,2.808746408285833e-07,2.990033534318056e-07,2.778286266366664e-07,3.054639235208573e-07,2.874871291282347e-07,2.949175135811937e-07,3.036643129214402e-07,3.138475151088114e-07,2.902234546075644e-07,2.958628190096049e-07,3.310462602190211e-07,3.208106568592327e-07,3.100972177358091e-07,3.137474636459622e-07,3.13065091007591e-07,3.233494716903084e-07,3.349012366021545e-07,3.203108203167676e-07,3.342846969770371e-07,3.513023715123293e-07,3.580346313313227e-07,3.706601263764778e-07
dp412,5.875760589241653e-07,5.681402838255715e-07,5.859572274426344e-07,6.314888478259802e-07,6.331272005557101e-07,6.547219766638793e-07,5.407598213729232e-07,6.22467712316103e-07,5.62769889333442e-07,6.238056674596751e-07,6.230355142649267e-07,6.536965981755629e-07,6.315506330512404e-07,6.395449770077579e-07,6.319239617081702e-07,5.874374347549288e-07,6.533158905377868e-07,6.320270927296266e-07,6.776850555206594e-07,6.040038821634253e-07,6.911254408554547e-07,6.388622001842587e-07,6.666484786173013e-07,6.639949074680805e-07,6.690255804355308e-07,6.922635848792501e-07,6.7867324820631e-07,7.327207246936723e-07,6.897337493930679e-07,6.654988636127186e-07,7.157251317892623e-07,7.391668512974676e-07,7.039053893130785e-07,6.9914680778198e-07,7.050119482280908e-07,7.34017293773677e-07,7.254285956399635e-07,7.569046617171578e-07,7.755935268631775e-07,6.995151349487464e-07,7.122090731292376e-07,8.143797817117459e-07,8.038687850597219e-07,7.505490090646819e-07,7.796067518602646e-07,7.879552515354204e-07,8.273451691684349e-07,8.185447940582298e-07,7.955895118761442e-07,8.121322147430725e-07,7.671163628953862e-07,7.930524793758252e-07,8.081018783182497e-07,8.338945984529373e-07,8.13069105653032e-07,8.412061817298407e-07,8.215313587099899e-07,8.061868382470655e-07,8.198360059505374e-07,8.27459230290771e-07,9.13249519036722e-07,7.903564268220193e-07,8.135419660054635e-07,9.030207318334779e-07,8.46702744971955e-07,9.243775770264107e-07,9.00393837496623e-07,8.82689358160325e-07,9.145804682637697e-07,9.277459455336832e-07,9.860830665655351e-07,9.323565876827472e-07,9.227006165351126e-07,9.372509237077356e-07,1.020819083035014e-06,9.531189591291257e-07,9.868341820321425e-07,1.048506463396302e-06,9.240655688743559e-07,9.836342977417993e-07,1.012536774813164e-06,1.098897719680213e-06,1.023020443055098e-06,1.054164744110952e-06,1.072792014866065e-06,1.064178056403796e-06,1.027362881657481e-06,1.048868877781928e-06,1.072472359511415e-06,1.080460841787679e-06,1.081287434954809e-06,1.101969310128622e-06,1.071768335995664e-06,1.116266126385901e-06,1.157356707154376e-06,1.242264317888333e-06,1.155264631114387e-06,1.197607074814727e-06,1.175712775120677e-06,1.185593779875439e-06,1.252815445247281e-06,1.21951191827546e-06,1.229221128106674e-06,1.233268128490931e-06,1.27210161088953e-06,1.308381330681721e-06,1.28708813215236e-06,1.350771383017643e-06,1.332798788786628e-06,1.387968648243268e-06,1.439621545967473e-06
dp413,8.04529518087761e-07,7.8892303332356e-07,7.642389432827213e-07,7.471342337077885e-07,7.551909381117531e-07,8.011120906726484e-07,7.859074228787844e-07,8.015383252187684e-07,8.680545228304525e-07,7.945079641659939e-07,8.60839473748187e-07,8.323235769113547e-07,8.377233966915722e-07,9.580167532901565e-07,9.042744607895758e-07,9.161450743683407e-07,9.280042398259044e-07,8.261129701247691e-07,9.142952120797284e-07,9.152972160305829e-07,1.002399832267269e-06,9.770004490006808e-07,1.00808693187108e-06,1.008396993703627e-06,9.478133716539341e-07,9.948241767535707e-07,9.886553779256928e-07,1.036687796397579e-06,1.075103130231677e-06,1.045422803480984e-06,1.055233354865843e-06,1.098432153006095e-06,1.190130418449652e-06,1.087492901905557e-06,1.078162995986801e-06,1.164370617854584e-06,1.120844446269991e-06,1.216270636153334e-06,1.16407474798306e-06,1.223310503184231e-06,1.157909491262979e-06,1.220054221350958e-06,1.290531674092687e-06,1.317313518949297e-06,1.319465969462449e-06,1.246827445826009e-06,1.287814058734806e-06,1.250267242323918e-06,1.273321882887036e-06,1.311555666545641e-06,1.406157482914453e-06,1.418471043912856e-06,1.387990959799886e-06,1.445369528746389e-06,1.264699189798789e-06,1.563802510714719e-06,1.567888175445491e-06,1.466746474091113e-06,1.496002928200659e-06,1.419228131291255e-06,1.550748193625988e-06,1.573135534165732e-06,1.593470171083277e-06,1.578073199190769e-06,1.616976350552741e-06,1.636965775145054e-06,1.710081151685837e-06,1.651262003772981e-06,1.56926993569466e-06,1.713219586280574e-06,1.672113728409796e-06,1.752561378298568e-06,1.733146479831336e-06,1.828743374174765e-06,1.771085394208058e-06,1.78233171414267e-06,1.930343771796958e-06,2.000956136520458e-06,1.850820969384305e-06,1.801481742927888e-06,1.955299988569392e-06,2.092584266004629e-06,2.004210738258565e-06,2.024128948326429e-06,2.064334997243206e-06,2.079085742109736e-06,2.228410399901524e-06,2.160237177525128e-06,2.228144583839465e-06,2.371901504721986e-06,2.318481341620419e-06,2.298632395772762e-06,2.366220746653824e-06,2.40850727434111e-06,2.410783293497884e-06,2.570188265453533e-06,2.579592842964212e-06,2.585823542852762e-06,2.722208431360184e-06,2.642401380291893e-06,2.697616403646443e-06,2.692783690006178e-06,2.648455280924049e-06,2.872025896060878e-06,2.796895120881743e-06,2.903824953725612e-06,3.021329902629533e-06,3.059420873263284e-06,3.22879499408349e-06,3.275222364512885e-06,3.498824286703695e-06
dp414,4.060268753808361e-07,4.315411675692535e-07,4.620054825859802e-07,4.218758547924062e-07,4.481165836364081e-07,4.313231883233478e-07,4.311494656692858e-07,4.403344504060285e-07,4.181379439293611e-07,4.435122352134947e-07,4.351444341721635e-07,4.230784062193787e-07,4.455839352912137e-07,4.475934092361609e-07,4.477724217933227e-07,4.060549868593252e-07,4.640513026559166e-07,4.684609418389579e-07,4.671688860189099e-07,4.718441515040412e-07,4.608818978408578e-07,4.440411677251385e-07,4.620085319939455e-07,5.252687470469721e-07,4.47152099802625e-07,4.705666770844404e-07,4.747772573717803e-07,4.662001757320606e-07,4.558860551577073e-07,4.591715099859424e-07,4.553565418636089e-07,4.921019601971176e-07,4.657497191280713e-07,4.938622054207171e-07,4.570821471748368e-07,4.816269510505716e-07,4.838166022118652e-07,4.534536812734506e-07,4.833146879153253e-07,5.699287512088476e-07,5.379256300933165e-07,5.441689096428155e-07,4.781336092698348e-07,4.902289862085216e-07,5.267878120946313e-07,5.519633390564544e-07,5.562537731475033e-07,5.198395858004263e-07,5.10439072253746e-07,5.54619125598887e-07,5.374385682852713e-07,5.127864376004071e-07,5.084970472329916e-07,5.790048862867377e-07,5.718037834942726e-07,5.679626632967486e-07,5.397165973391533e-07,5.389567712168506e-07,5.678307077089035e-07,5.406557878896725e-07,5.777564366464641e-07,5.642667981269656e-07,6.031988068691708e-07,5.61071205493311e-07,6.009067532333134e-07,5.911074904525803e-07,5.724001031025949e-07,5.684917659113413e-07,5.959313323971612e-07,6.018340596264163e-07,6.008744597702668e-07,6.118643334613091e-07,6.715157509806156e-07,6.578004146111123e-07,6.471266838548928e-07,6.337582172952502e-07,6.125496219041022e-07,6.696963037482969e-07,6.094112965185801e-07,6.727656328697506e-07,6.650162648703034e-07,6.836049826258199e-07,6.71316839271219e-07,6.362713521850674e-07,6.788289480779054e-07,7.158631875960213e-07,6.579664319867746e-07,6.920029671190348e-07,7.036849158370466e-07,7.168391662130529e-07,7.365904364680521e-07,6.90915202147911e-07,7.044598090383233e-07,7.354726719204802e-07,7.736676804819402e-07,7.640518155906334e-07,7.938786005902898e-07,7.559320603186767e-07,8.03638900638648e-07,7.897397924410481e-07,8.389898511644375e-07,8.183656636117541e-07,8.057175269369103e-07,8.490795595653185e-07,8.075538284615132e-07,8.802908736045303e-07,8.624438965793217e-07,8.600347035248196e-07,8.700997277886902e-07,9.231629137928808e-07,9.512677262869849e-07
dp415,3.064265030333227e-07,3.374716163785931e-07,3.224528176387745e-07,3.511036690479332e-07,3.656346720702296e-07,3.491452506956258e-07,3.377436153001726e-07,3.889028898844781e-07,3.229982018802788e-07,3.748912856880324e-07,3.923608047228884e-07,3.852095835576582e-07,3.880597237537718e-07,3.905576267302544e-07,4.007413048321685e-07,3.735827182050207e-07,3.877059696075254e-07,4.167720559101197e-07,4.209258897813063e-07,4.284085360089905e-07,4.082450506993827e-07,3.936915255083217e-07,4.4514245689298e-07,3.83205764893964e-07,4.543411407643838e-07,4.098722195886694e-07,4.546157985187978e-07,4.650416240625886e-07,4.506103876586426e-07,4.436783085047881e-07,4.29923870232964e-07,4.515482875811762e-07,4.516770038705915e-07,4.657815560310081e-07,4.288850801466444e-07,4.363454020372803e-07,4.979166751031598e-07,4.462207832078811e-07,4.838740675992228e-07,5.044040899214347e-07,4.682469803014144e-07,4.360095886682807e-07,4.924604368803417e-07,4.705645339575218e-07,5.105118093525485e-07,5.120084259637286e-07,5.44642629750281e-07,4.988098082311931e-07,5.327975780765707e-07,4.931317086492976e-07,5.442262283934358e-07,5.180901417623521e-07,5.527680970601009e-07,5.766385987127983e-07,5.439031159054006e-07,5.426594089787349e-07,5.364990717083077e-07,5.471799185718203e-07,5.545957559380361e-07,5.311006490100057e-07,5.953095489281339e-07,5.546919616094814e-07,5.491024476022057e-07,6.298896206396663e-07,6.028241701769706e-07,5.612858344969913e-07,5.931254463405157e-07,6.637636110116176e-07,5.89761150488202e-07,6.516112354150561e-07,6.784494127763712e-07,6.566913688709096e-07,6.89268266301839e-07,6.717130189555361e-07,6.647659319469254e-07,6.95826465523085e-07,6.78383198616266e-07,7.028168169744536e-07,6.944926961204959e-07,6.851017439789102e-07,6.74065562971597e-07,7.281000026119895e-07,7.325576648529711e-07,7.12658969110513e-07,7.761915787066945e-07,7.332786690735444e-07,7.774917400622629e-07,7.804056097771745e-07,8.357144010242925e-07,8.50052290293017e-07,7.741862555703837e-07,8.955959473033159e-07,8.015856833749676e-07,8.99405199717602e-07,8.864189653763697e-07,9.222941614003771e-07,9.151288822888555e-07,8.862328927756582e-07,9.647088883821915e-07,9.253893994641141e-07,9.89490883940465e-07,9.472729832360962e-07,9.798956761225715e-07,1.012508692979297e-06,1.080990896902164e-06,1.072556987699732e-06,1.054338236045972e-06,1.082798129071623e-06,1.173229712605179e-06,1.174276484251147e-06,1.246709938080793e-06
dp416,1.160483948992336e-06,1.196223389831314e-06,1.150148998019247e-06,1.202338302509421e-06,1.19511951366068e-06,1.348169996847121e-06,1.359198068752217e-06,1.225728227975923e-06,1.400372503144446e-06,1.331899227673073e-06,1.387935027009819e-06,1.454626904383138e-06,1.332860108779118e-06,1.528166806985341e-06,1.424212633148895e-06,1.420468495993314e-06,1.572313389723063e-06,1.70364463953004e-06,1.501771924962539e-06,1.525207480022418e-06,1.526756115914078e-06,1.651754058179544e-06,1.527628265339574e-06,1.734102078765383e-06,1.697736238835698e-06,1.594625933993971e-06,1.903641232084106e-06,1.857034314434917e-06,1.862315011923256e-06,1.976018790091732e-06,1.928093933793021e-06,2.000958301675019e-06,2.014883721641866e-06,1.954799659099117e-06,2.324816639399058e-06,2.137519518885688e-06,2.270677378354701e-06,2.184004238287626e-06,2.284851292668052e-06,2.288345570611884e-06,2.350286654448731e-06,2.340644149662193e-06,2.319149588905397e-06,2.499312499169078e-06,2.606490846168576e-06,2.793685025063707e-06,2.723100974604622e-06,2.64659448558707e-06,2.755107096703414e-06,2.836827464403423e-06,2.74528077825896e-06,2.963107506408627e-06,3.057216981550583e-06,3.056897392460417e-06,3.024591570271978e-06,3.282014627086582e-06,3.238095294500894e-06,3.301922229855168e-06,3.449719143172536e-06,3.697514608459649e-06,3.394223180218299e-06,3.573533288803559e-06,3.816556109319188e-06,3.552113426779915e-06,3.853564797318259e-06,4.004794736088011e-06,3.804391027427462e-06,4.277331853098379e-06,4.347055675611201e-06,4.195371420641812e-06,4.410023042512128e-06,4.459935635609843e-06,4.322747986704693e-06,4.894448398336489e-06,4.428648457982191e-06,4.616761155332938e-06,4.676391241873818e-06,5.050227775224316e-06,4.804284470323154e-06,5.152961774415173e-06,5.234475000131277e-06,5.459717324242068e-06,5.425212333925573e-06,5.690821628505924e-06,5.582566207579704e-06,5.678539260569022e-06,5.66372233742623e-06,5.973374012177538e-06,6.036097172620986e-06,5.894008626724339e-06,6.223268114730798e-06,6.346080129577625e-06,6.267246176279236e-06,6.480917960713114e-06,6.584105307363852e-06,6.404141879837575e-06,6.718274070015103e-06,7.08156270722382e-06,7.035579400823621e-06,7.171227815434571e-06,7.46923016172192e-06,7.426563818647195e-06,7.618715132200193e-06,7.96778840817447e-06,7.62295764119128e-06,7.840795502600742e-06,8.230276196090356e-06,8.452874880540846e-06,8.506928127247932e-06,9.021151500485763e-06,9.529553320410007e-06
